name,title list,actor_id,gender,character,actor_popularity,movie_id,title
Antonio Medina,Socrates,1068818.0,0.0,Platone,1.38,74778,Socrates
Lucas Belvaux,Plato's Banquet,25854.0,2.0,Phèdre,0.6,138797,Plato's Banquet
Jean Benguigui,Plato's Banquet,35899.0,2.0,Apollodore,1.22,138797,Plato's Banquet
Irene Papas,"The Trojan Women, Plato's Banquet",18847.0,1.0,Diotime,2.403,138797,Plato's Banquet
Philippe Khorsand,Plato's Banquet,24464.0,2.0,Aristophane,1.532,138797,Plato's Banquet
Renato Cortesi,Plato's Banquet,103120.0,2.0,Pausanias,0.692,138797,Plato's Banquet
Ugo Tognazzi,Plato's Banquet,32312.0,2.0,,1.026,138797,Plato's Banquet
Roger Van Hool,Plato's Banquet,28190.0,2.0,,2.188,138797,Plato's Banquet
Jean-Pierre Kalfon,Plato's Banquet,16350.0,2.0,,1.099,138797,Plato's Banquet
Farid Chopel,Plato's Banquet,70427.0,2.0,,1.4,138797,Plato's Banquet
Sean Connery,Adventure Story,738.0,2.0,"Alexander, King of Macedon",8.557,458191,Adventure Story
Margaretta Scott,Adventure Story,33268.0,1.0,The Queen Mother,0.6,458191,Adventure Story
William Russell,Adventure Story,32041.0,2.0,Hephaestion,1.553,458191,Adventure Story
Lyndon Brook,Adventure Story,88663.0,2.0,Philotas,0.6,458191,Adventure Story
Paul Stassino,Adventure Story,125908.0,2.0,,0.6,458191,Adventure Story
William Devlin,"Solomon and Sheba, Adventure Story",552409.0,2.0,,0.694,458191,Adventure Story
Alan Tilvern,Adventure Story,12828.0,2.0,,0.98,458191,Adventure Story
Alex Scott,Adventure Story,65024.0,2.0,,1.932,458191,Adventure Story
Edward Cast,Adventure Story,1484587.0,2.0,,0.694,458191,Adventure Story
Michael Brennan,Adventure Story,119667.0,2.0,,1.4,458191,Adventure Story
Noel Hood,Adventure Story,30191.0,1.0,,0.84,458191,Adventure Story
Walter Brown,Adventure Story,1407815.0,0.0,,0.6,458191,Adventure Story
Bandana Das Gupta,Adventure Story,1555392.0,0.0,,0.6,458191,Adventure Story
Tutte Lemkow,Adventure Story,1231662.0,2.0,,1.27,458191,Adventure Story
Walter Randall,Adventure Story,1230565.0,2.0,,0.6,458191,Adventure Story
Richard Burton,"Alexander the Great, Cleopatra",5341.0,2.0,Alexander,1.027,42668,Alexander the Great
Fredric March,Alexander the Great,13576.0,2.0,Philip of Macedonia,0.739,42668,Alexander the Great
Claire Bloom,Alexander the Great,29545.0,1.0,Barsine,2.133,42668,Alexander the Great
Barry Jones,Alexander the Great,48959.0,2.0,Aristotle,1.674,42668,Alexander the Great
Harry Andrews,"Solomon and Sheba, Alexander the Great",19463.0,2.0,Darius,2.146,42668,Alexander the Great
Stanley Baker,Alexander the Great,67449.0,2.0,Attalus,1.158,42668,Alexander the Great
Niall MacGinnis,Alexander the Great,93163.0,2.0,Parmenio,0.98,42668,Alexander the Great
Peter Cushing,Alexander the Great,5.0,2.0,Memmon,6.441,42668,Alexander the Great
Michael Hordern,"Alexander the Great, Cleopatra",39741.0,2.0,Demosthenes,2.294,42668,Alexander the Great
Danielle Darrieux,Alexander the Great,236016.0,1.0,Olympias,1.4,42668,Alexander the Great
Peter Wyngarde,Alexander the Great,22529.0,2.0,Pausanias,0.828,42668,Alexander the Great
William Squire,Alexander the Great,16271.0,2.0,Aeschenes,0.728,42668,Alexander the Great
Carlos Baena,Alexander the Great,1130461.0,0.0,Nearchus,0.6,42668,Alexander the Great
Christopher Lee,"Moses, Alexander the Great",113.0,2.0,Nectenabus (voice),8.682,42668,Alexander the Great
Virgílio Teixeira,"Solomon and Sheba, Alexander the Great, Alexander the Great",103469.0,2.0,Ptolemy,0.652,42668,Alexander the Great
Marisa de Leza,Alexander the Great,227994.0,1.0,Eurydice (as Marisa De Leza),1.092,42668,Alexander the Great
Gustavo Rojo,"Alexander the Great, Caesar Against the Pirates",30830.0,2.0,Cleitus,1.442,42668,Alexander the Great
Rubén Rojo,Alexander the Great,105149.0,2.0,Philotas (as Ruben Rojo),0.828,42668,Alexander the Great
Helmut Dantine,Alexander the Great,4122.0,2.0,Nectenabus,0.6,42668,Alexander the Great
Friedrich von Ledebur,Alexander the Great,91971.0,2.0,Antipater (as Friedrich Ledebur),2.16,42668,Alexander the Great
Virgílio Teixeira,"Solomon and Sheba, Alexander the Great, Alexander the Great",103469.0,2.0,Ptolemy (as Virgilio Texeira),0.652,42668,Alexander the Great
Teresa del Río,Alexander the Great,1035307.0,1.0,Roxane (as Teresa Del Rio),0.984,42668,Alexander the Great
Julio Peña,"Solomon and Sheba, Alexander the Great",12742.0,2.0,Arsites,0.994,42668,Alexander the Great
José Nieto,"Solomon and Sheba, Alexander the Great",14822.0,2.0,Spithridates (as Jose Nieto),0.629,42668,Alexander the Great
Larry Taylor,Alexander the Great,83134.0,2.0,Perdiccas,0.828,42668,Alexander the Great
José Marco,Alexander the Great,100690.0,2.0,Harpalus (as Jose Marco),1.7,42668,Alexander the Great
Ricardo Valle,Alexander the Great,98758.0,2.0,Hephaestion,0.6,42668,Alexander the Great
Carmen Carulla,Alexander the Great,2028793.0,0.0,Stateira,0.6,42668,Alexander the Great
Jesús Luque,Alexander the Great,2028794.0,0.0,Aristander (as Jesus Luque),0.6,42668,Alexander the Great
Ramsay Ames,Alexander the Great,103347.0,1.0,Drunken Woman (as Ramsey Ames),1.009,42668,Alexander the Great
Ellen Rossen,Alexander the Great,2028795.0,0.0,Amytis,0.6,42668,Alexander the Great
Carlos Acevedo,Alexander the Great,1008404.0,0.0,Ochus,0.6,42668,Alexander the Great
Jeanne Valérie,The Loves of Salammbo,133053.0,1.0,Salambo,1.276,228867,The Loves of Salammbo
Jacques Sernas,"Duel of the Titans, The Loves of Salammbo, The Slave",102026.0,2.0,Mathos,2.52,228867,The Loves of Salammbo
Edmund Purdom,"The Egyptian, Nefertiti, Queen of the Nile, The Loves of Salammbo",26155.0,2.0,,2.599,228867,The Loves of Salammbo
Arnoldo Foà,The Loves of Salammbo,84250.0,2.0,,1.4,228867,The Loves of Salammbo
Riccardo Garrone,The Loves of Salammbo,5968.0,2.0,,0.98,228867,The Loves of Salammbo
Kamala Devi,The Loves of Salammbo,117144.0,1.0,,0.6,228867,The Loves of Salammbo
Charles Fawcett,"I Am Semiramis, The Loves of Salammbo",101591.0,2.0,,0.6,228867,The Loves of Salammbo
Brunella Bovo,The Loves of Salammbo,937248.0,1.0,,0.668,228867,The Loves of Salammbo
Andrea Aureli,"The Loves of Salammbo, Hannibal, Legions of the Nile",142134.0,0.0,,1.4,228867,The Loves of Salammbo
Raf Baldassarre,"Nefertiti, Queen of the Nile, The Loves of Salammbo, Slave of Rome",50782.0,2.0,,0.828,228867,The Loves of Salammbo
Nando Tamberlani,"Fury of Achilles, The Loves of Salammbo",98789.0,0.0,,0.6,228867,The Loves of Salammbo
Ivano Staccioli,The Loves of Salammbo,85984.0,2.0,,0.764,228867,The Loves of Salammbo
Antonio Basile,The Loves of Salammbo,32680.0,0.0,,0.6,228867,The Loves of Salammbo
Pasquale Basile,The Loves of Salammbo,237342.0,0.0,,1.411,228867,The Loves of Salammbo
Vittorio Duse,The Loves of Salammbo,32676.0,2.0,,1.594,228867,The Loves of Salammbo
Franco Franchi,The Loves of Salammbo,127040.0,2.0,,0.6,228867,The Loves of Salammbo
Ferdinando Poggi,"The Loves of Salammbo, Slave of Rome",114645.0,2.0,,0.98,228867,The Loves of Salammbo
Faustone Signoretti,The Loves of Salammbo,1979911.0,2.0,,0.6,228867,The Loves of Salammbo
Rinaldo Zamperla,"The Giant of Marathon, The Loves of Salammbo",50787.0,0.0,,0.84,228867,The Loves of Salammbo
Rory Calhoun,The Colossus of Rhodes,19181.0,2.0,Dario,2.556,43020,The Colossus of Rhodes
Lea Massari,The Colossus of Rhodes,20882.0,1.0,Diala,1.622,43020,The Colossus of Rhodes
Georges Marchal,"The Colossus of Rhodes, Legions of the Nile",9767.0,2.0,Peliocle,1.159,43020,The Colossus of Rhodes
Conrado San Martín,"The Colossus of Rhodes, Legions of the Nile",98756.0,2.0,Tireo / Thar,0.6,43020,The Colossus of Rhodes
Ángel Aranda,The Colossus of Rhodes,98487.0,2.0,Koros,1.052,43020,The Colossus of Rhodes
Mabel Karr,The Colossus of Rhodes,98747.0,1.0,Mirte,1.052,43020,The Colossus of Rhodes
Mimmo Palmara,"Goliath and the Sins of Babylon, The Colossus of Rhodes",22477.0,2.0,Ares,2.111,43020,The Colossus of Rhodes
Roberto Camardiel,The Colossus of Rhodes,97114.0,2.0,Serse,1.086,43020,The Colossus of Rhodes
Alfio Caltabiano,"Goliath and the Sins of Babylon, The Colossus of Rhodes",1125205.0,0.0,Creonte,1.589,43020,The Colossus of Rhodes
George Rigaud,The Colossus of Rhodes,31695.0,2.0,Lisippo,1.214,43020,The Colossus of Rhodes
Yann Larvor,The Colossus of Rhodes,2348296.0,0.0,Mahor,0.6,43020,The Colossus of Rhodes
Carlo Tamberlani,"The Lion of Thebes, Son of Samson, The Colossus of Rhodes, The Old Testament",37784.0,2.0,Xenon,1.4,43020,The Colossus of Rhodes
Félix Fernández,The Colossus of Rhodes,937062.0,2.0,Carete,0.6,43020,The Colossus of Rhodes
Ignazio Dolce,"Son of Samson, The Colossus of Rhodes, Toto and Cleopatra",31992.0,2.0,,1.38,43020,The Colossus of Rhodes
Antonio Casas,The Colossus of Rhodes,103529.0,2.0,Phoenician Ambassador,0.605,43020,The Colossus of Rhodes
Fernando Calzado,The Colossus of Rhodes,1179716.0,0.0,Sirione,0.6,43020,The Colossus of Rhodes
Arturo Cabré,The Colossus of Rhodes,2498920.0,0.0,(uncredited),0.6,43020,The Colossus of Rhodes
Álvaro de Luna,The Colossus of Rhodes,228494.0,2.0,(uncredited),0.98,43020,The Colossus of Rhodes
Ángel Menéndez,The Colossus of Rhodes,99560.0,0.0,Eteocle (uncredited),0.83,43020,The Colossus of Rhodes
Nello Pazzafini,"Goliath and the Sins of Babylon, The Colossus of Rhodes, Hannibal",32679.0,2.0,(uncredited),0.87,43020,The Colossus of Rhodes
Gustavo Re,The Colossus of Rhodes,40975.0,2.0,Mercante (uncredited),0.6,43020,The Colossus of Rhodes
José María Vilches,The Colossus of Rhodes,2182929.0,0.0,Eros (uncredited),0.6,43020,The Colossus of Rhodes
Shintarō Katsu,The Great Wall,80704.0,2.0,Emperor Shih Huang Ti,1.62,68906,The Great Wall
Fujiko Yamamoto,The Great Wall,97209.0,1.0,Princess Chu,0.6,68906,The Great Wall
Ken Utsui,The Great Wall,78496.0,2.0,Crown Prince Tan,1.214,68906,The Great Wall
Hiroshi Kawaguchi,The Great Wall,554323.0,2.0,Hsi Liang,1.214,68906,The Great Wall
Ayako Wakao,The Great Wall,97210.0,1.0,Chiang-nu,2.631,68906,The Great Wall
Kōjirō Hongō,The Great Wall,111948.0,2.0,Li Hei,1.008,68906,The Great Wall
Raizō Ichikawa,The Great Wall,128022.0,2.0,Ching Ko,1.4,68906,The Great Wall
Isuzu Yamada,The Great Wall,33761.0,1.0,Dowager Empress,0.84,68906,The Great Wall
Eijirō Tōno,The Great Wall,106165.0,2.0,Li Tang,1.708,68906,The Great Wall
Gai Harada,The Great Wall,554324.0,0.0,,0.6,68906,The Great Wall
Kazuo Hasegawa,The Great Wall,97207.0,2.0,,0.6,68906,The Great Wall
Junko Kano,The Great Wall,554325.0,1.0,,0.872,68906,The Great Wall
Machiko Kyō,The Great Wall,7451.0,1.0,,1.964,68906,The Great Wall
Ken Mitsuda,The Great Wall,134321.0,2.0,Mencius,0.694,68906,The Great Wall
Ganjirô Nakamura II,The Great Wall,1378968.0,2.0,Hsu Fu,1.159,68906,The Great Wall
Esther Williams,Jupiter's Darling,129520.0,1.0,Amytis,1.442,113743,Jupiter's Darling
Howard Keel,Jupiter's Darling,39601.0,2.0,Hannibal,1.723,113743,Jupiter's Darling
Marge Champion,Jupiter's Darling,148669.0,1.0,Meta,1.614,113743,Jupiter's Darling
Gower Champion,Jupiter's Darling,118222.0,2.0,Varius,0.84,113743,Jupiter's Darling
George Sanders,"Samson and Delilah, Solomon and Sheba, Jupiter's Darling",3361.0,2.0,Fabius Maximus,2.211,113743,Jupiter's Darling
Richard Haydn,Jupiter's Darling,29283.0,2.0,Horatio,2.092,113743,Jupiter's Darling
William Demarest,Jupiter's Darling,21510.0,2.0,Mago,1.452,113743,Jupiter's Darling
Norma Varden,Jupiter's Darling,10926.0,1.0,Fabia,2.818,113743,Jupiter's Darling
Douglass Dumbrille,"The Ten Commandments, Jupiter's Darling",34748.0,2.0,Scipio,1.96,113743,Jupiter's Darling
Lovyss Bradley,Jupiter's Darling,569321.0,1.0,,1.22,113743,Jupiter's Darling
Victor Mature,"The Egyptian, Samson and Delilah, Hannibal",30290.0,2.0,Hannibal,6.724,169818,Hannibal
Gabriele Ferzetti,Hannibal,4961.0,2.0,Senator Quintus Fabius,1.897,169818,Hannibal
Rita Gam,Hannibal,120391.0,1.0,Sylvia,1.4,169818,Hannibal
Milly Vitale,Hannibal,94314.0,1.0,Danila,1.4,169818,Hannibal
Rik Battaglia,"Esther and the King, Hannibal, A Queen for Caesar",5565.0,2.0,Hasdrubal,0.73,169818,Hannibal
Franco Silva,Hannibal,37773.0,0.0,Maharbal,0.608,169818,Hannibal
Terence Hill,"Hannibal, Carthage in Flames",15140.0,2.0,Quintilius,6.411,169818,Hannibal
Mirko Ellis,Hannibal,140436.0,2.0,Magone,0.7,169818,Hannibal
Andrea Aureli,"The Loves of Salammbo, Hannibal, Legions of the Nile",142134.0,0.0,Konsul Gajus Terentius Varro,1.4,169818,Hannibal
Andrea Fantasia,"Son of Samson, Hannibal",946026.0,2.0,Konsul Paulus Emilius,0.6,169818,Hannibal
Renzo Cesana,Hannibal,110205.0,2.0,Minitius,2.268,169818,Hannibal
Bud Spencer,Hannibal,18841.0,2.0,Rutario,7.186,169818,Hannibal
Pina Bottin,Hannibal,1127310.0,0.0,"Claudia, ancella di Silvia",0.6,169818,Hannibal
Remo De Angelis,"Fury of Achilles, Hannibal, In the Shadow of the Eagles",52999.0,2.0,Römer,1.22,169818,Hannibal
Piero Mitri,Hannibal,2533008.0,0.0,,0.6,169818,Hannibal
Mario Pisu,Hannibal,39019.0,2.0,Sacerdote,1.03,169818,Hannibal
Franco Dominici,Hannibal,2533009.0,2.0,Minitius,0.6,169818,Hannibal
Enzo Fiermonte,"Hannibal, The Slave",39165.0,2.0,Announcer in Senate,1.96,169818,Hannibal
Andrea Esterhazy,Hannibal,39431.0,1.0,Slave,0.6,169818,Hannibal
Piero Tiberi,Hannibal,587453.0,0.0,Hannibal's Son,0.6,169818,Hannibal
Bruno Ariè,Hannibal,1140892.0,2.0,Wrestler (uncredited),0.6,169818,Hannibal
Nello Pazzafini,"Goliath and the Sins of Babylon, The Colossus of Rhodes, Hannibal",32679.0,2.0,Wrestler - Last Winner (uncredited),0.87,169818,Hannibal
Marcello Mastroianni,Scipio the African,5676.0,2.0,,6.425,273868,Scipio the African
Silvana Mangano,Scipio the African,12520.0,1.0,,4.179,273868,Scipio the African
Vittorio Gassman,Scipio the African,12259.0,2.0,,2.532,273868,Scipio the African
Ruggero Mastroianni,Scipio the African,32053.0,2.0,,0.728,273868,Scipio the African
Turi Ferro,Scipio the African,50003.0,0.0,,1.708,273868,Scipio the African
Woody Strode,"The Ten Commandments, Scipio the African, Spartacus",4963.0,2.0,,3.535,273868,Scipio the African
Brad Harris,"The Old Testament, Spartacus",37722.0,2.0,Simon,1.868,330395,The Old Testament
Mara Lane,The Old Testament,48018.0,1.0,Diotima,1.4,330395,The Old Testament
Carlo Tamberlani,"The Lion of Thebes, Son of Samson, The Colossus of Rhodes, The Old Testament",37784.0,2.0,Mattatia,1.4,330395,The Old Testament
Pierre Brasseur,Carthage in Flames,24476.0,2.0,Sidone,0.6,207234,Carthage in Flames
Daniel Gélin,Carthage in Flames,24814.0,2.0,Phegor,1.631,207234,Carthage in Flames
Anne Heywood,Carthage in Flames,32913.0,1.0,Fulvia,1.38,207234,Carthage in Flames
Aldo Silvani,Carthage in Flames,5404.0,2.0,Hermon,1.215,207234,Carthage in Flames
Terence Hill,"Hannibal, Carthage in Flames",15140.0,2.0,Tsour,6.411,207234,Carthage in Flames
Ilaria Occhini,Carthage in Flames,24424.0,1.0,Ophir,1.384,207234,Carthage in Flames
Paolo Stoppa,Carthage in Flames,4962.0,2.0,Astarito,1.27,207234,Carthage in Flames
José Suárez,Carthage in Flames,42014.0,2.0,Hiram,0.6,207234,Carthage in Flames
Gianrico Tedeschi,Carthage in Flames,21238.0,2.0,Eleo,0.732,207234,Carthage in Flames
Edith Peters,"Fury of Achilles, Carthage in Flames",67969.0,1.0,Sarepta,0.6,207234,Carthage in Flames
Cesare Fantoni,Carthage in Flames,950131.0,2.0,Assian,1.62,207234,Carthage in Flames
Fortunato Arena,Carthage in Flames,144612.0,0.0,Soldier on Hiram's Ship,1.62,207234,Carthage in Flames
Audrey McDonald,Carthage in Flames,1736893.0,0.0,,0.6,207234,Carthage in Flames
Gustavo Rojo,"Alexander the Great, Caesar Against the Pirates",30830.0,2.0,,1.442,205031,Caesar Against the Pirates
Abbe Lane,Caesar Against the Pirates,162246.0,1.0,,1.882,205031,Caesar Against the Pirates
Gordon Mitchell,"Fury of Achilles, Caesar Against the Pirates, Spartacus",30898.0,2.0,,1.788,205031,Caesar Against the Pirates
Erno Crisa,"Goliath and the Sins of Babylon, Caesar Against the Pirates",37728.0,2.0,,1.014,205031,Caesar Against the Pirates
Piero Lulli,"Fury of Achilles, Duel of the Titans, Goliath and the Sins of Babylon, Caesar Against the Pirates",45035.0,2.0,,1.666,205031,Caesar Against the Pirates
Franca Parisi,Caesar Against the Pirates,89127.0,1.0,,0.6,205031,Caesar Against the Pirates
Mario Petri,"Fury of Achilles, Caesar Against the Pirates, Slave of Rome",128243.0,2.0,,1.099,205031,Caesar Against the Pirates
Silvana Jachino,Caesar Against the Pirates,351074.0,1.0,,0.652,205031,Caesar Against the Pirates
Massimo Carocci,Caesar Against the Pirates,1052770.0,0.0,,1.008,205031,Caesar Against the Pirates
Ignazio Leone,"Caesar Against the Pirates, Slave of Rome",144994.0,2.0,,1.38,205031,Caesar Against the Pirates
Fedele Gentile,Caesar Against the Pirates,1046563.0,2.0,,0.6,205031,Caesar Against the Pirates
Rosanna Fattori,Caesar Against the Pirates,1187442.0,0.0,,0.6,205031,Caesar Against the Pirates
Kirk Douglas,Spartacus,2090.0,2.0,Spartacus,6.297,967,Spartacus
Laurence Olivier,Spartacus,3359.0,2.0,Marcus Licinius Crassus,5.389,967,Spartacus
Jean Simmons,"The Egyptian, Spartacus, Caesar and Cleopatra",14500.0,1.0,Varinia,8.409,967,Spartacus
Charles Laughton,Spartacus,10921.0,2.0,Sempronius Gracchus,5.048,967,Spartacus
Peter Ustinov,"The Egyptian, Barefoot in Athens, Spartacus",14501.0,2.0,Lentulus Batiatus,5.12,967,Spartacus
John Gavin,Spartacus,7304.0,2.0,Julius Caesar,3.654,967,Spartacus
Nina Foch,"The Ten Commandments, Spartacus",13026.0,1.0,Helena Glabrus,5.1,967,Spartacus
John Ireland,Spartacus,14502.0,2.0,Crixus,3.643,967,Spartacus
Herbert Lom,Spartacus,14503.0,2.0,Tigranes Levantus,1.801,967,Spartacus
John Dall,Spartacus,14504.0,2.0,Marcus Publius Glabrus,1.4,967,Spartacus
Woody Strode,"The Ten Commandments, Scipio the African, Spartacus",4963.0,2.0,Draba,3.535,967,Spartacus
Harold J. Stone,Spartacus,14505.0,2.0,David,1.138,967,Spartacus
Charles McGraw,Spartacus,8233.0,2.0,Marcellus,2.046,967,Spartacus
Joanna Barnes,Spartacus,14506.0,1.0,Claudia Marius,5.673,967,Spartacus
Peter Brocco,Spartacus,7074.0,2.0,Ramon,1.62,967,Spartacus
Paul Lambert,Spartacus,14507.0,2.0,Gannicus,1.492,967,Spartacus
Robert J. Wilke,Spartacus,2096.0,2.0,Guard captain,2.22,967,Spartacus
Nick Dennis,Spartacus,2757.0,2.0,Dionysius,1.181,967,Spartacus
John Hoyt,"Spartacus, Cleopatra",14508.0,2.0,Caius,3.763,967,Spartacus
Frederick Worlock,Spartacus,14509.0,2.0,Laelius,1.4,967,Spartacus
Tony Curtis,Spartacus,3150.0,2.0,Antoninus,2.051,967,Spartacus
Paul Baxley,Spartacus,1433439.0,2.0,Gladiator (uncredited),0.62,967,Spartacus
Louie Elias,Spartacus,1190650.0,2.0,Gladiator (uncredited),1.094,967,Spartacus
Brad Harris,"The Old Testament, Spartacus",37722.0,2.0,Gladiator (uncredited),1.868,967,Spartacus
Hubie Kerns,Spartacus,1433453.0,0.0,Gladiator (uncredited),0.6,967,Spartacus
Gordon Mitchell,"Fury of Achilles, Caesar Against the Pirates, Spartacus",30898.0,2.0,Gladiator (uncredited),1.788,967,Spartacus
Regis Parton,Spartacus,1244683.0,2.0,Gladiator (uncredited),0.98,967,Spartacus
Victor Paul,Spartacus,1231235.0,2.0,Gladiator (uncredited),0.6,967,Spartacus
Jack Perkins,Spartacus,1217498.0,2.0,Gladiator (uncredited),1.4,967,Spartacus
Wally Rose,Spartacus,165973.0,2.0,Gladiator (uncredited),0.98,967,Spartacus
Aaron Saxon,Spartacus,1467009.0,0.0,Gladiator (uncredited),0.6,967,Spartacus
Tom Steele,Spartacus,34101.0,0.0,Gladiator (uncredited),0.6,967,Spartacus
Jerry Summers,Spartacus,174356.0,2.0,Gladiator (uncredited),0.6,967,Spartacus
Shari Lee Bernath,Spartacus,50575.0,1.0,Little Girl (uncredited),1.4,967,Spartacus
Bill Blackburn,Spartacus,1214943.0,2.0,Prisoner (uncredited),0.98,967,Spartacus
David Bond,Spartacus,105572.0,2.0,Slave (uncredited),0.6,967,Spartacus
Polly Burson,Spartacus,562715.0,0.0,Slave (uncredited),0.6,967,Spartacus
Carol Daniels,Spartacus,1088497.0,0.0,Slave Girl (uncredited),0.6,967,Spartacus
Lila Finn,Spartacus,999656.0,1.0,Slave (uncredited),0.6,967,Spartacus
Harold Goodwin,Spartacus,80545.0,2.0,Slave (uncredited),0.746,967,Spartacus
Sol Gorss,Spartacus,2659.0,2.0,Slave Leader (uncredited),1.099,967,Spartacus
Betty Harford,Spartacus,1234570.0,1.0,Slave (uncredited),1.4,967,Spartacus
Harry Harvey Jr.,Spartacus,118638.0,2.0,Slave (uncredited),0.6,967,Spartacus
Wayne Heffley,Spartacus,161741.0,2.0,Slave Guard (uncredited),0.6,967,Spartacus
Lars Hensen,"The Egyptian, Spartacus",1507184.0,2.0,Slave (uncredited),0.84,967,Spartacus
Charles Horvath,Spartacus,151463.0,2.0,Slave Leader (uncredited),1.38,967,Spartacus
Shep Houghton,Spartacus,1468755.0,0.0,Slave (uncredited),0.6,967,Spartacus
Pete Kellett,Spartacus,138378.0,2.0,Slave (uncredited),0.6,967,Spartacus
Joan McKellen,Spartacus,1482454.0,0.0,Slave (uncredited),0.6,967,Spartacus
Eddie Parker,Spartacus,34103.0,2.0,Slave (uncredited),0.6,967,Spartacus
Gil Perkins,Spartacus,1214919.0,2.0,Slave Leader (uncredited),1.01,967,Spartacus
Chuck Roberson,Spartacus,50310.0,0.0,Slave (uncredited),0.6,967,Spartacus
Frosty Royce,Spartacus,1300131.0,0.0,Slave (uncredited),0.6,967,Spartacus
Autumn Russell,Spartacus,1062053.0,1.0,Slave Girl (uncredited),0.6,967,Spartacus
Kay Stewart,"Spartacus, Spartacus",178336.0,1.0,Slave (uncredited),0.728,967,Spartacus
Kay Stewart,"Spartacus, Spartacus",178336.0,1.0,Slave Girl (uncredited),0.728,967,Spartacus
Helen Thurston,Spartacus,7345.0,1.0,Slave (uncredited),0.6,967,Spartacus
Louise Vincent,Spartacus,185265.0,1.0,Slave at Gracchus' Home (uncredited),0.706,967,Spartacus
Joe Canutt,Spartacus,217763.0,2.0,Soldier (uncredited),1.38,967,Spartacus
Bill Catching,Spartacus,1417620.0,2.0,Soldier (uncredited),0.6,967,Spartacus
Chuck Courtney,Spartacus,95742.0,2.0,Soldier (uncredited),0.996,967,Spartacus
Chuck Hayward,Spartacus,114232.0,2.0,Soldier (uncredited),0.6,967,Spartacus
Robert F. Hoy,Spartacus,151442.0,2.0,Soldier (uncredited),2.065,967,Spartacus
Valley Keene,Spartacus,1358474.0,0.0,Soldier (uncredited),0.6,967,Spartacus
George Kennedy,Spartacus,12950.0,2.0,Rebel Soldier (uncredited),4.791,967,Spartacus
Cliff Lyons,Spartacus,190775.0,2.0,Soldier (uncredited),0.98,967,Spartacus
Bill Raisch,Spartacus,1242437.0,2.0,Soldier Whose Arm is Hacked Off (uncredited),0.98,967,Spartacus
Buddy Van Horn,Spartacus,66226.0,2.0,Soldier (uncredited),1.017,967,Spartacus
Jack Williams,Spartacus,209585.0,2.0,Soldier (uncredited),0.828,967,Spartacus
Paul E. Burns,Spartacus,96302.0,2.0,Fimbria (uncredited),1.382,967,Spartacus
Wayne Burson,Spartacus,160426.0,2.0,Guard (uncredited),0.6,967,Spartacus
Dick Crockett,Spartacus,14256.0,2.0,Guard (uncredited),2.391,967,Spartacus
John Daheim,Spartacus,91218.0,2.0,Capua Guard (uncredited),0.84,967,Spartacus
Carey Loftin,Spartacus,12431.0,2.0,Guard (uncredited),1.472,967,Spartacus
Harvey Parry,Spartacus,4130.0,0.0,Guard (uncredited),1.38,967,Spartacus
Ronnie Rondell Jr.,Spartacus,161824.0,2.0,Guard (uncredited),0.6,967,Spartacus
Don Turner,Spartacus,940651.0,2.0,Guard (uncredited),0.6,967,Spartacus
Peter Virgo,Spartacus,81973.0,2.0,Guard (uncredited),0.6,967,Spartacus
Fred Zendar,Spartacus,184662.0,0.0,Guard (uncredited),0.6,967,Spartacus
Ted de Corsia,Spartacus,2097.0,2.0,Legionnaire (uncredited),1.854,967,Spartacus
Terence de Marney,Spartacus,100790.0,2.0,Majordomo (uncredited),0.708,967,Spartacus
Johnny Duncan,Spartacus,1061015.0,0.0,Beheaded Man (uncredited),0.6,967,Spartacus
Roy Engel,Spartacus,100582.0,2.0,Roman Businessman (uncredited),0.983,967,Spartacus
Paul Keast,Spartacus,1338752.0,0.0,Roman Businessman (uncredited),0.6,967,Spartacus
Kenner G. Kemp,Spartacus,1130451.0,2.0,Roman Senator (uncredited),1.4,967,Spartacus
Paul Kruger,"The Egyptian, Spartacus",119486.0,2.0,Roman Senator (uncredited),1.018,967,Spartacus
Otto Malde,Spartacus,1423324.0,0.0,Roman General (uncredited),1.094,967,Spartacus
Scott Seaton,Spartacus,1364421.0,2.0,Roman Senator (uncredited),1.38,967,Spartacus
Richard Farnsworth,"The Ten Commandments, Spartacus",5605.0,2.0,Salt Mine Slave / Gladiator / Slave General (uncredited),4.671,967,Spartacus
Logan Field,Spartacus,151528.0,2.0,Centurion (uncredited),0.6,967,Spartacus
John Stephenson,Spartacus,15869.0,2.0,Centurion (uncredited),3.976,967,Spartacus
Robert Fuller,Spartacus,38129.0,2.0,Extra (uncredited),4.137,967,Spartacus
Jeanne Gerson,Spartacus,1076619.0,0.0,Woman Selling Chestnuts (uncredited),0.6,967,Spartacus
Seamon Glass,Spartacus,153393.0,2.0,Pirate (uncredited),1.4,967,Spartacus
Preston Peterson,Spartacus,1287916.0,0.0,Pirate (uncredited),0.6,967,Spartacus
George Robotham,Spartacus,34131.0,2.0,Pirate (uncredited),1.094,967,Spartacus
James Griffith,Spartacus,3347.0,2.0,Otho (uncredited),1.403,967,Spartacus
Jack Grinnage,Spartacus,2788.0,2.0,Petitioner (uncredited),1.553,967,Spartacus
Anthony Jochim,Spartacus,94205.0,0.0,Petitioner (uncredited),0.6,967,Spartacus
Joe Haworth,Spartacus,159549.0,2.0,Marius (uncredited),0.6,967,Spartacus
